"BD Feedback: 
Reported to Merchant (Y/N)","BD Feedback: 
Price Match (Y/N)","BD Feedback
(if price match is not allowed)",BD feedback if any,Feedback Date,Report Date,responsible_bd,BU_Level_1,segment,AID,activity_name,PKG ID,package_name,SKU ID,sku_name,selling_currency,klook_cost,retail price,klook_price,klook price after auto priced,BML ,competitor_price,competitor_code,competitor_package,Pariticipation Date,URL,Country,Price diff.,Price variance%,Take Rate,TR after price matched
FALSE,FALSE,,,,2024-06-20,vivian.tan@klook.com,Attractions,Segment 1,127,Gardens by the Bay Ticket in Singapore,256331,[Visit Before 12 July] Flower Dome & Supertree Observatory,828951374135,Adult(Non-Resident),IDR,218539,412796,412796,412796,LOSE,245610,traveloka,[COMBO] Flower Dome & Supertree Observatory (International Tourists),2024-06-20,https://www.traveloka.com/en-en/activities/singapore/product/gardens-by-the-bay-5030931490063,Singapore,-167186,-40.50%,47.06%,11.02%
FALSE,FALSE,,,,2024-06-21,chloe.ang@klook.com,T&A,,3846,Singapore River Cruise,285484,Admission Ticket,828951442223,Adult,KRW,23600,28800,25700,,LOSE,24360,myrealtrip,,2024-06-21,https://www.myrealtrip.com/offers/126840,Singapore,-1340,-5.21%,8.17%,3.12%
FALSE,FALSE,,,,2024-06-24,beiyi.lim@klook.com,T&A,,15919,"Cardholder, Wallet and Accessories Leather Workshop in Singapore",35145,Cardholder Workshop,8159190501,Person,SGD,85.5,95,95,,BELOW COST,83,kkday,Leather Craft Workshop - Cardholder,2024-06-25,https://www.kkday.com/en/product/36838,Singapore,-12,-12.63%,10.00%,-3.01%
FALSE,FALSE,,,,2024-06-24,beiyi.lim@klook.com,T&A,,15919,"Cardholder, Wallet and Accessories Leather Workshop in Singapore",85284,Moneta Mini Wallet Workshop,828951007025,Person,SGD,80.1,89,89,,BELOW COST,80,kkday,Moneta Mini Wallet Workshop,2024-06-25,https://www.kkday.com/en/product/36838,Singapore,-9,-10.11%,10.00%,-0.12%
FALSE,FALSE,,,,2024-06-24,chloe.ang@klook.com,Attractions,Segment 1,130,Singapore Cable Car Sky Pass,244619,Cable Car Sky Pass (Round Trip) + Arbora Hilltop Cake Set,828951348286,Adult,MYR,104.35,190.55,166.89,,LOSE,121.71,trip,Singapore Cable Car Sky Pass Round-Trip (Sentosa Line & Mount Faber Line)+ Arbora Cake Set Adult Ticket,2024-06-25,https://www.trip.com/travel-guide/attraction/singapore/singapore-cable-car-10570019/,Singapore,-45.18,-27.07%,37.47%,14.26%
FALSE,FALSE,,,,2024-06-24,fynn.loh@klook.com,Attractions,Segment 2,132,Skyline Luge Singapore Ticket,295292,Luge & Skyride (4 Rounds),828951462766,Person,USD,23.85,28.05,25.99,26.95,LOSE,25.24,traveloka,4 Luge & 4 Skyride Combo - Flexi (OTA),2024-06-25,https://www.traveloka.com/en-en/activities/singapore/product/skyline-luge-singapore-4441440967694,Singapore,-0.75,-2.89%,8.23%,5.51%
FALSE,FALSE,,,,2024-06-24,fynn.loh@klook.com,Attractions,Segment 1,141,Singapore Zoo Ticket With Tram Ride,397009,[Open Dated] Admission Ticket with Tram Ride (Non-residents),828951688537,Adult,KRW,41000,50200,50200,,LOSE,46918,myrealtrip,,2024-06-25,https://www.myrealtrip.com/offers/54833,Singapore,-3282,-6.54%,18.33%,12.61%
FALSE,FALSE,,,,2024-06-24,fynn.loh@klook.com,Attractions,Segment 3,1347,"Science Centre Singapore, Omni Theatre, KidsSTOP Ticket",221072,Combo Ticket: Science Centre + KidsSTOP,828951292243,Child (18 months-8 years),HKD,121,179,143,,LOSE,135,kkday,[Bundle Promo: 25% Off] Science Centre Singapore & KidsSTOP™ Admission Ticket,2024-06-25,https://www.kkday.com/en/product/103520,Singapore,-8,-5.59%,15.38%,10.37%
FALSE,FALSE,,,,2024-06-24,fynn.loh@klook.com,Attractions,Segment 2,25872,Jewel Changi Airport Attraction Ticket in Singapore,68562,Canopy Park,825872000101,Adult,KRW,4900,11300,9200,,LOSE,8400,myrealtrip,,2024-06-24,https://www.myrealtrip.com/offers/134061,Singapore,-800,-8.70%,46.74%,41.67%
FALSE,FALSE,,,,2024-06-24,vivian.tan@klook.com,Attractions,Segment 1,127,Gardens by the Bay Ticket in Singapore,185,[Visit Before 12 July] Flower Dome & Cloud Forest,828951581566,Adult(Non-Resident),IDR,218712,388821,388821,,LOSE,245240,traveloka,Flower Dome + Cloud Forest (International Tourists),2024-06-26,https://www.traveloka.com/en-en/activities/singapore/product/gardens-by-the-bay-5030931490063,Singapore,-143581,-36.93%,43.75%,10.82%
FALSE,FALSE,,,,2024-06-24,vivian.tan@klook.com,Attractions,Segment 1,127,Gardens by the Bay Ticket in Singapore,256331,[Visit Before 12 July] Flower Dome & Supertree Observatory,828951374135,Adult(Non-Resident),IDR,218712,413122,413122,,LOSE,245240,traveloka,[COMBO] Flower Dome & Supertree Observatory (International Tourists),2024-06-24,https://www.traveloka.com/en-en/activities/singapore/product/gardens-by-the-bay-5030931490063,Singapore,-167882,-40.64%,47.06%,10.82%
FALSE,FALSE,,,,2024-06-25,chloe.ang@klook.com,Attractions,Segment 1,130,Singapore Cable Car Sky Pass,186,Cable Car Sky Pass (Round Trip) ,8001300101,Adult,MYR,62.69,121.85,109.69,109.55,LOSE,64.6,traveloka,Cable Car Sky Pass (Round-trip),2024-06-25,https://www.traveloka.com/en-my/activities/singapore/product/singapore-cable-car-3606574987115,Singapore,-45.09,-41.11%,42.85%,2.96%
FALSE,FALSE,,,,2024-06-25,fynn.loh@klook.com,Attractions,Segment 2,123,Bird Paradise Ticket in Singapore,170,[Open Dated] Admission Ticket (Local Residents),828951443942,Adult,MYR,153.55,170.59,170.59,,BELOW COST,149.1,traveloka,[Flexible Date] Entrance Ticket (Singaporean Citizens),2024-06-25,https://www.traveloka.com/en-sg/activities/singapore/product/singapore-bird-paradise-5313169984425,Singapore,-21.49,-12.60%,9.99%,-2.98%
FALSE,FALSE,,,,2024-06-25,fynn.loh@klook.com,Attractions,Segment 2,123,Bird Paradise Ticket in Singapore,220957,[Open Dated] Admission Ticket (Non-residents),828951291996,Adult,MYR,145,170.59,170.59,170.39,LOSE,145,traveloka,[Flexible Date] Entrance Ticket (International Tourists),2024-06-25,https://www.traveloka.com/en-sg/activities/singapore/product/singapore-bird-paradise-5313169984425,Singapore,-25.59,-15.00%,15.00%,0.00%
FALSE,FALSE,,,,2024-06-25,fynn.loh@klook.com,Attractions,Segment 2,132,Skyline Luge Singapore Ticket,295271,Luge & Skyride (2 Rounds) + Luge branded merchandise,828951462723,Person,MYR,103.59,128.85,115.95,115.9,LOSE,106.8,traveloka,2 Luge & 2 Skyride combo + Luge merchandise (OTA),2024-06-26,https://www.traveloka.com/en-en/activities/singapore/product/skyline-luge-singapore-4441440967694,Singapore,-9.15,-7.89%,10.66%,3.01%
FALSE,FALSE,,,,2024-06-25,fynn.loh@klook.com,Attractions,Segment 2,132,Skyline Luge Singapore Ticket,295289,Luge & Skyride (3 Rounds),828951462750,Person,THB,806,948,880,904,LOSE,854.5,traveloka,3 Luge & 3 Skyride Combo - Flexi (OTA),2024-06-26,https://www.traveloka.com/en-en/activities/singapore/product/skyline-luge-singapore-4441440967694,Singapore,-25.5,-2.90%,8.41%,5.68%
FALSE,FALSE,,,,2024-06-25,fynn.loh@klook.com,Attractions,Segment 1,141,Singapore Zoo Ticket With Tram Ride,220947,[Open Dated] Admission Ticket with Tram Ride (Non-residents Child),828951295238,Child,KRW,29600,34800,34800,34300,LOSE,31960,myrealtrip,,2024-06-25,https://www.myrealtrip.com/offers/54833,Singapore,-2840,-8.16%,14.94%,7.38%
FALSE,FALSE,,,,2024-06-25,fynn.loh@klook.com,Attractions,Segment 2,25872,Jewel Changi Airport Attraction Ticket in Singapore,68567,Mastercard® Canopy Bridge + Free Canopy Park ,825872000201,Adult,MYR,28.89,48.39,41.45,41.39,LOSE,33.3,traveloka,[COMBO] Mastercard® Canopy Bridge & Canopy Park,2024-06-25,https://www.traveloka.com/en-en/activities/singapore/product/jewel-changi-airport-attractions-tickets-2001497984425,Singapore,-8.15,-19.66%,30.30%,13.24%
FALSE,FALSE,,,,2024-06-25,fynn.loh@klook.com,Attractions,Segment 2,25872,Jewel Changi Airport Attraction Ticket in Singapore,68704,Hedge Maze + Free Canopy Park,825872000301,Adult,MYR,28.89,48.39,41.45,41.39,LOSE,33.3,traveloka,[COMBO] Hedge Maze & Canopy Park,2024-06-25,https://www.traveloka.com/en-en/activities/singapore/product/jewel-changi-airport-attractions-tickets-2001497984425,Singapore,-8.15,-19.66%,30.30%,13.24%
FALSE,FALSE,,,,2024-06-25,fynn.loh@klook.com,Attractions,Segment 2,25872,Jewel Changi Airport Attraction Ticket in Singapore,68709,Mirror Maze + Free Canopy Park,825872000401,Adult,MYR,39.35,65.8,55.35,55.29,LOSE,44.9,traveloka,[COMBO] Mirror Maze & Canopy Park,2024-06-25,https://www.traveloka.com/en-en/activities/singapore/product/jewel-changi-airport-attractions-tickets-2001497984425,Singapore,-10.45,-18.88%,28.91%,12.36%
FALSE,FALSE,,,,2024-06-25,fynn.loh@klook.com,Attractions,Segment 2,25872,Jewel Changi Airport Attraction Ticket in Singapore,68712,Walking Net + Free Canopy Park,825872000501,Adult,MYR,39.35,65.8,55.35,55.29,LOSE,44.9,traveloka,[COMBO] Walking Net & Canopy Park,2024-06-25,https://www.traveloka.com/en-en/activities/singapore/product/jewel-changi-airport-attractions-tickets-2001497984425,Singapore,-10.45,-18.88%,28.91%,12.36%
FALSE,FALSE,,,,2024-06-25,fynn.loh@klook.com,Attractions,Segment 2,25872,Jewel Changi Airport Attraction Ticket in Singapore,68715,Bouncing Net + Free Canopy Park,825872000601,Adult,MYR,51.89,86.69,72.79,72.69,LOSE,58.8,traveloka,[COMBO] Bouncing Net & Canopy Park,2024-06-25,https://www.traveloka.com/en-en/activities/singapore/product/jewel-changi-airport-attractions-tickets-2001497984425,Singapore,-13.99,-19.22%,28.71%,11.75%
FALSE,FALSE,,,,2024-06-25,nicholas.kang@klook.com,Attractions,Segment 3,1182,Madame Tussauds Singapore Ticket,269291,Standard Ticket + Marvel Universe 4D + Digiphoto,828951404772,Person,MYR,66.84,167.15,117,,LOSE,96.2,traveloka,[COMBO] Entrance Ticket & Marvel 4D & Digiphoto,2024-06-25,https://www.traveloka.com/en-sg/activities/singapore/product/madame-tussauds-singapore-1001859187273,Singapore,-20.8,-17.78%,42.87%,30.52%
FALSE,FALSE,,,,2024-06-25,nicholas.kang@klook.com,Attractions,Segment 3,1182,Madame Tussauds Singapore Ticket,269292,Standard Ticket + Marvel Universe 4D + VR RAcing + Digiphoto (Fixed Dated),828951404773,Person,MYR,127.09,201.95,181.05,180.85,LOSE,132,traveloka,[COMBO] Entrance Ticket & Marvel 4D & VR Racing & Digiphoto,2024-06-25,https://www.traveloka.com/en-sg/activities/singapore/product/madame-tussauds-singapore-1001859187273,Singapore,-49.05,-27.09%,29.80%,3.72%
FALSE,FALSE,,,,2024-06-25,nicholas.kang@klook.com,Attractions,Segment 3,1182,Madame Tussauds Singapore Ticket,269794,Standard Ticket + Digiphoto (Fixed Dated),828951405863,Person,MYR,71.39,153.19,121.85,121.75,LOSE,89,traveloka,[COMBO] Entrance Ticket & Digiphoto,2024-06-25,https://www.traveloka.com/en-sg/activities/singapore/product/madame-tussauds-singapore-1001859187273,Singapore,-32.85,-26.96%,41.41%,19.79%
FALSE,FALSE,,,,2024-06-26,chloe.ang@klook.com,T&A,,713,MegaZip at Mega Adventure Park Singapore,333453,MegaZip Admission Ticket,828951547571,Person,SGD,58.09,66,66,66,BELOW MSP,64,trip,MegaZip Standard Ticket,2024-06-28,https://www.trip.com/travel-guide/attraction/singapore/mega-adventure-park-96370/,Singapore,-2,-3.03%,11.98%,9.23%
FALSE,FALSE,,,,2024-06-26,chloe.ang@klook.com,T&A,,713,MegaZip at Mega Adventure Park Singapore,344120,"MegaZip, Climb & Jump",828951569068,Person,SGD,84.15,99,99,99,BELOW MSP,97,trip,"MegaZip, Climb & Jump Standard Ticket",2024-06-28,https://www.trip.com/travel-guide/attraction/singapore/mega-adventure-park-96370/,Singapore,-2,-2.02%,15.00%,13.25%
FALSE,FALSE,,,,2024-06-26,fynn.loh@klook.com,Attractions,Segment 2,132,Skyline Luge Singapore Ticket,295289,Luge & Skyride (3 Rounds),828951462750,Person,KRW,30500,35900,32300,,BELOW COST,29900,myrealtrip,,2024-06-27,https://www.myrealtrip.com/offers/126025,Singapore,-2400,-7.43%,5.57%,-2.01%
FALSE,FALSE,,,,2024-06-26,nicholas.kang@klook.com,Attractions,Segment 1,119,"S.E.A. Aquarium Ticket Sentosa, Singapore",285608,S.E.A. Aquarium One-Day Ticket,828951442486,Adult,KRW,42100,45200,45200,,LOSE,42730,kkday,S.E.A. Aquarium Ticket,2024-06-26,https://www.kkday.com/en-my/product/2467-sea-aquarium-tickets-singapore,Singapore,-2470,-5.46%,6.86%,1.47%
FALSE,FALSE,,,,2024-06-26,nicholas.kang@klook.com,Attractions,Segment 3,1182,Madame Tussauds Singapore Ticket,269291,Standard Ticket + Marvel Universe 4D + Digiphoto,828951404772,Person,TWD,576,1152,1008,,LOSE,805,trip,Standard Ticket+Marvel 4D+Digiphoto Standard Ticket,2024-06-27,https://us.trip.com/travel-guide/attraction/singapore/madame-tussauds-singapore-15043697/,Singapore,-203,-20.14%,42.86%,28.45%
FALSE,FALSE,,,,2024-06-26,nicholas.kang@klook.com,Attractions,Segment 2,2501,ArtScience Museum at Marina Bay Sands Ticket,69349,FUTURE WORLD: Where Art Meets Science (Off Peak),828951461701,Adult (Standard),MYR,76.39,104.19,104.19,,LOSE,81.4,traveloka,[Off-Peak] Future World Exhibition (International Tourists),2024-06-26,https://www.traveloka.com/en-en/activities/singapore/product/artscience-museum-tickets-1000906037818,Singapore,-22.79,-21.87%,26.68%,6.15%
FALSE,FALSE,,,,2024-06-26,vivian.tan@klook.com,Attractions,Segment 1,127,Gardens by the Bay Ticket in Singapore,160985,Floral Fantasy,828951271726,Adult(Non-Resident),IDR,96871,242177,242177,,LOSE,223520,traveloka,Floral Fantasy,2024-06-27,https://www.traveloka.com/en-en/activities/singapore/product/gardens-by-the-bay-5030931490063,Singapore,-18657,-7.70%,60.00%,56.66%
FALSE,FALSE,,,,2024-06-27,fynn.loh@klook.com,Attractions,Segment 2,132,Skyline Luge Singapore Ticket,295292,Luge & Skyride (4 Rounds),828951462766,Person,KRW,33100,38900,35000,,LOSE,33200,myrealtrip,,2024-06-28,https://www.myrealtrip.com/offers/126025,Singapore,-1800,-5.14%,5.43%,0.30%
FALSE,FALSE,,,,2024-06-27,nicholas.kang@klook.com,Attractions,Segment 3,1182,Madame Tussauds Singapore Ticket,269794,Standard Ticket + Digiphoto (Fixed Dated),828951405863,Person,USD,15.09,32.39,25.79,25.85,LOSE,22.08,trip,Standard Ticket+Digiphoto Standard Ticket,2024-06-28,https://us.trip.com/travel-guide/attraction/singapore/madame-tussauds-singapore-15043697/,Singapore,-3.71,-14.39%,41.49%,31.66%
FALSE,FALSE,,,,2024-06-28,chloe.ang@klook.com,Attractions,Segment 1,130,Singapore Cable Car Sky Pass,186,Cable Car Sky Pass (Round Trip) ,8001300101,Adult,HKD,104,201,181,181,LOSE,168,kkday,Cable Car Sky Pass (Round Trip),2024-06-28,https://www.kkday.com/en-my/product/17933-singapore-cable-car-tickets-skypass?cid=15925&cid=15925&ud1=English_MY&ud1=English_MY&ud2=my_pmax_17933&ud2=MY_sg_pmax&gad_source=1&gclid=CjwKCAjw65-zBhBkEiwAjrqRMIMtR_Rx0apHsbJco1D2Jzn_Y2WxyrSV9alxLr4UrWdevlACzMS1xRoCackQAvD_BwE,Singapore,-13,-7.18%,42.54%,38.10%
FALSE,FALSE,,,,2024-06-28,chloe.ang@klook.com,Attractions,Segment 3,9610,Wild Wild Wet Ticket in Singapore,207908,Regular Admission (Peak),828951261647,Adult,MYR,107.75,135.59,135.59,,LOSE,114.62,trip,Wild Wild Wet Admission Ticket Adult Ticket,2024-06-30,https://us.trip.com/travel-guide/attraction/singapore/wild-wild-wet-31766673/,Singapore,-20.97,-15.47%,20.53%,5.99%
FALSE,FALSE,,,,2024-06-28,vivian.tan@klook.com,Attractions,Segment 1,127,Gardens by the Bay Ticket in Singapore,345828,Outdoor Audio Tour (Tram),828951572640,Adult,TWD,204,240,240,,LOSE,215,kkday,Add On: 20 Minutes Tram Ride English / Chinese Audio Tour at Gardens by the Bay,2024-06-28,https://www.kkday.com/en/product/3158,Singapore,-25,-10.42%,15.00%,5.12%
FALSE,FALSE,,,,2024-06-29,vivian.tan@klook.com,Attractions,Segment 1,127,Gardens by the Bay Ticket in Singapore,160985,Floral Fantasy,828951271726,Adult(Non-Resident),KRW,8100,20300,20300,,LOSE,17518,myrealtrip,,2024-06-29,https://www.myrealtrip.com/offers/53321,Singapore,-2782,-13.70%,60.10%,53.76%
FALSE,FALSE,,,,2024-06-30,fynn.loh@klook.com,Attractions,Segment 3,1347,"Science Centre Singapore, Omni Theatre, KidsSTOP Ticket",221072,Combo Ticket: Science Centre + KidsSTOP,828951292241,Accompanying Adult,KRW,17300,25500,20400,,LOSE,19348,kkday,[Bundle Promo: 25% Off] Science Centre Singapore & KidsSTOP™ Admission Ticket,2024-06-30,https://www.kkday.com/en/product/103520,Singapore,-1052,-5.16%,15.20%,10.59%
FALSE,FALSE,,,,2024-06-30,nicholas.kang@klook.com,Attractions,Segment 0,117,Universal Studios Singapore Ticket,341590,"VIP Experiences (Admission, Unlimited Express Pass & Guided Tour Included) - Peak Date",828951563723,Adult,MYR,1245.1,1384.25,1384.25,,LOSE,1307.9,traveloka,VIP Tour Experience (Peak),2024-07-12,https://www.traveloka.com/en-en/activities/singapore/product/universal-studios-singapore-4575897507406,Singapore,-76.35,-5.52%,10.05%,4.80%
FALSE,FALSE,,,,2024-06-30,nicholas.kang@klook.com,Attractions,Segment 3,2121,Fun Discovery Pass at Sentosa,34969,Fun Discovery Pass 95 Tokens,8021210601,Person,SGD,74.05,90,81,,LOSE,76.5,trip,Sentosa Sentosa Fun Discovery Pass Standard Ticket,2024-07-01,https://www.trip.com/travel-guide/attraction/singapore/sentosa-82520/,Singapore,-4.5,-5.56%,8.58%,3.20%
FALSE,FALSE,,,,2024-06-30,nicholas.kang@klook.com,Attractions,Segment 1,10552,Marina Bay Sands Skypark Observation Deck,308878,"Admission to Sands Skypark (Entry from 5pm, timeslot based)",828951492621,Child,MYR,100.89,111.29,111.29,,LOSE,104,traveloka,SkyPark Observation Deck Entrance (Entry after 5PM),2024-06-30,https://www.traveloka.com/en-en/activities/singapore/product/marina-bay-sands-skypark-observation-deck-1000767877110,Singapore,-7.29,-6.55%,9.34%,2.99%
FALSE,FALSE,,,,2024-07-01,chloe.ang@klook.com,Attractions,Segment 1,130,Singapore Cable Car Sky Pass,186,Cable Car Sky Pass (Round Trip) ,8001300101,Adult,HKD,104,201,181,182,LOSE,168,kkday,Cable Car Sky Pass (Round Trip),2024-07-01,https://www.kkday.com/en/product/17933,Singapore,-13,-7.18%,42.54%,38.10%
FALSE,FALSE,,,,2024-07-01,chloe.ang@klook.com,Attractions,Segment 1,130,Singapore Cable Car Sky Pass,244619,Cable Car Sky Pass (Round Trip) + Arbora Hilltop Cake Set,828951348286,Adult,TWD,719,1313,1150,,LOSE,838,trip,Singapore Cable Car Sky Pass Round-Trip (Sentosa Line & Mount Faber Line)+ Arbora Cake Set Adult Ticket,2024-07-02,https://www.trip.com/travel-guide/attraction/singapore/singapore-cable-car-10570019/,Singapore,-312,-27.13%,37.48%,14.20%
FALSE,FALSE,,,,2024-07-01,chloe.ang@klook.com,T&A,,713,MegaZip at Mega Adventure Park Singapore,333453,MegaZip Admission Ticket,828951547571,Person,SGD,58.09,66,66,66,BELOW MSP,64,trip,MegaZip Standard Ticket,2024-07-02,https://www.trip.com/travel-guide/attraction/singapore/mega-adventure-park-96370/,Singapore,-2,-3.03%,11.98%,9.23%
FALSE,FALSE,,,,2024-07-01,chloe.ang@klook.com,T&A,,713,MegaZip at Mega Adventure Park Singapore,344120,"MegaZip, Climb & Jump",828951569068,Person,SGD,84.15,99,99,99,BELOW MSP,97,trip,"MegaZip, Climb & Jump Standard Ticket",2024-07-02,https://www.trip.com/travel-guide/attraction/singapore/mega-adventure-park-96370/,Singapore,-2,-2.02%,15.00%,13.25%
FALSE,FALSE,,,,2024-07-01,fynn.loh@klook.com,Attractions,Segment 1,141,Singapore Zoo Ticket With Tram Ride,220947,[Open Dated] Admission Ticket with Tram Ride (Non-residents),828951295238,Child,KRW,29400,34600,34600,34300,LOSE,31960,myrealtrip,,2024-07-01,https://www.myrealtrip.com/offers/54833,Singapore,-2640,-7.63%,15.03%,8.01%
FALSE,FALSE,,,,2024-07-01,fynn.loh@klook.com,Attractions,Segment 3,1347,"Science Centre Singapore, Omni Theatre, KidsSTOP Ticket",221072,Combo Ticket: Science Centre + KidsSTOP,828951292243,Child (18 months-8 years),HKD,121,178,143,,LOSE,135,kkday,[Bundle Promo: 25% Off] Science Centre Singapore & KidsSTOP™ Admission Ticket,2024-07-02,https://www.kkday.com/en/product/103520,Singapore,-8,-5.59%,15.38%,10.37%
FALSE,FALSE,,,,2024-07-01,fynn.loh@klook.com,Attractions,Segment 2,25872,Jewel Changi Airport Attraction Ticket in Singapore,68562,Canopy Park,825872000101,Adult,KRW,4900,11200,9200,,LOSE,8400,myrealtrip,,2024-07-01,https://www.myrealtrip.com/offers/134061,Singapore,-800,-8.70%,46.74%,41.67%
FALSE,FALSE,,,,2024-07-01,nicholas.kang@klook.com,Attractions,Segment 3,1182,Madame Tussauds Singapore Ticket,269291,Standard Ticket + Marvel Universe 4D + Digiphoto,828951404772,Person,TWD,575,1151,1007,,LOSE,804,trip,Standard Ticket+Marvel 4D+Digiphoto Standard Ticket,2024-07-02,https://us.trip.com/travel-guide/attraction/singapore/madame-tussauds-singapore-15043697/,Singapore,-203,-20.16%,42.90%,28.48%
FALSE,FALSE,,,,2024-07-01,nicholas.kang@klook.com,Attractions,Segment 3,1182,Madame Tussauds Singapore Ticket,269794,Standard Ticket + Digiphoto (Fixed Dated),828951405863,Person,SGD,20.5,44,35,,BELOW MSP,30,trip,Standard Ticket+Digiphoto Standard Ticket,2024-07-02,https://us.trip.com/travel-guide/attraction/singapore/madame-tussauds-singapore-15043697/,Singapore,-5,-14.29%,41.43%,31.67%
FALSE,FALSE,,,,2024-07-01,nicholas.kang@klook.com,Attractions,Segment 3,2121,Fun Discovery Pass at Sentosa,34969,Fun Discovery Pass 95 Tokens,8021210601,Person,SGD,74.05,90,81,,LOSE,76.5,trip,Sentosa Sentosa Fun Discovery Pass Standard Ticket,2024-07-02,https://www.trip.com/travel-guide/attraction/singapore/sentosa-82520/,Singapore,-4.5,-5.56%,8.58%,3.20%
FALSE,FALSE,,,,2024-07-01,nicholas.kang@klook.com,T&A,,15919,"Cardholder, Wallet and Accessories Leather Workshop in Singapore",35145,Cardholder Workshop,8159190501,Person,SGD,85.5,95,95,,BELOW COST,83,kkday,Leather Craft Workshop - Cardholder,2024-07-02,https://www.kkday.com/en/product/36838,Singapore,-12,-12.63%,10.00%,-3.01%
FALSE,FALSE,,,,2024-07-01,vivian.tan@klook.com,Attractions,Segment 1,127,Gardens by the Bay Ticket in Singapore,160985,Floral Fantasy,828951271726,Adult(Non-Resident),KRW,8100,20400,20400,,LOSE,17518,myrealtrip,,2024-07-01,https://www.myrealtrip.com/offers/53321,Singapore,-2882,-14.13%,60.29%,53.76%
FALSE,FALSE,,,,2024-07-01,vivian.tan@klook.com,Attractions,Segment 1,127,Gardens by the Bay Ticket in Singapore,345828,Outdoor Audio Tour (Tram),828951572640,Adult,TWD,204,240,240,,LOSE,215,kkday,Add On: 20 Minutes Tram Ride English / Chinese Audio Tour at Gardens by the Bay,2024-07-01,https://www.kkday.com/en/product/3158,Singapore,-25,-10.42%,15.00%,5.12%
FALSE,FALSE,,,,2024-07-02,fynn.loh@klook.com,Attractions,Segment 1,141,Singapore Zoo Ticket With Tram Ride,397009,[Open Dated] Admission Ticket with Tram Ride (Non-residents),828951688537,Adult,KRW,40800,50000,50000,,LOSE,46918,myrealtrip,,2024-07-02,https://www.myrealtrip.com/offers/54833,Singapore,-3082,-6.16%,18.40%,13.04%
FALSE,FALSE,,,,2024-07-02,vivian.tan@klook.com,Attractions,Segment 1,127,Gardens by the Bay Ticket in Singapore,160985,Floral Fantasy,828951271726,Adult(Non-Resident),IDR,96487,241218,241218,241218,LOSE,144000,kkday,Floral Fantasy,2024-07-02,https://www.kkday.com/en/product/3158,Singapore,-97218,-40.30%,60.00%,33.00%
FALSE,FALSE,,,,2024-07-03,chloe.ang@klook.com,Attractions,Segment 1,130,Singapore Cable Car Sky Pass,186,Cable Car Sky Pass (Round Trip) ,8001300101,Adult,KRW,18400,35800,32200,,LOSE,29962,myrealtrip,,2024-07-03,https://www.myrealtrip.com/offers/128019,Singapore,-2238,-6.95%,42.86%,38.59%
FALSE,FALSE,,,,2024-07-03,chloe.ang@klook.com,Attractions,Segment 1,130,Singapore Cable Car Sky Pass,244619,Cable Car Sky Pass (Round Trip) + Arbora Hilltop Cake Set,828951348286,Adult,MYR,104.35,190.49,166.85,,LOSE,130,kkday,Combo Deal: Cable Car Ticket + Arbora Set Meal / Singapore Sling / Cake Set,2024-07-04,https://www.kkday.com/en-my/product/17933-singapore-cable-car-tickets-skypass?cid=15925&cid=15925&ud1=English_MY&ud1=English_MY&ud2=my_pmax_17933&ud2=MY_sg_pmax&gad_source=1&gclid=CjwKCAjw65-zBhBkEiwAjrqRMIMtR_Rx0apHsbJco1D2Jzn_Y2WxyrSV9alxLr4UrWdevlACzMS1xRoCackQAvD_BwE,Singapore,-36.85,-22.09%,37.46%,19.73%
FALSE,FALSE,,,,2024-07-03,chloe.ang@klook.com,Attractions,Segment 3,9610,Wild Wild Wet Ticket in Singapore,175208,Regular Admission (Off Peak),828951173795,Adult,SGD,23,29,29,,BELOW MSP,25,trip,Wild Wild Wet Admission Ticket Adult Ticket,2024-07-05,https://www.trip.com/travel-guide/attraction/singapore/wild-wild-wet-31766673/,Singapore,-4,-13.79%,20.69%,8.00%
FALSE,FALSE,,,,2024-07-03,nicholas.kang@klook.com,Attractions,Segment 1,119,"S.E.A. Aquarium Ticket Sentosa, Singapore",285608,S.E.A. Aquarium One-Day Ticket,828951442486,Adult,KRW,41900,45000,45000,,LOSE,42730,kkday,S.E.A. Aquarium Ticket,2024-07-04,https://www.kkday.com/en/product/2467,Singapore,-2270,-5.04%,6.89%,1.94%
FALSE,FALSE,,,,2024-07-04,chloe.ang@klook.com,Attractions,Segment 3,1256,National Gallery Singapore Ticket,2628,General Admission (Foreign Nationals),8012560301,Adult,HKD,58,115,81,81,LOSE,72.75,trip,General Admission Ticket Adult Ticket,2024-07-05,https://sg.trip.com/travel-guide/attraction/singapore/national-gallery-singapore-98355/,Singapore,-8.25,-10.19%,28.40%,20.27%
FALSE,FALSE,,,,2024-07-04,chloe.ang@klook.com,Attractions,Segment 3,9610,Wild Wild Wet Ticket in Singapore,207908,Regular Admission (Peak),828951261647,Adult,SGD,31,39,39,,BELOW MSP,33,trip,Wild Wild Wet Admission Ticket Adult Ticket,2024-07-06,https://www.trip.com/travel-guide/attraction/singapore/wild-wild-wet-31766673/,Singapore,-6,-15.38%,20.51%,6.06%
